lineups,team,gp,offrtg,defrtg,netrtg,ast_percent,ast_to,ast_ratio,oreb_percent,dreb_percent,reb_percent,to_ratio,efg_percent,ts_percent,pace,pie,lineup_index,s_curry,d_green,k_bazemore,a_wiggins,k_looney,k_oubre_jr,j_wiseman,j_toscano_anderson,b_wanamaker,d_lee,e_paschall,m_mulder,j_poole,n_mannion,g_payton_ii,a_smailagic,m_chriss,j_bell
".K. Oubre Jr., .D. Lee, .M. Mulder, .J. Toscano-Anderson, .N. Mannion",GSW,1,114.3,150,-35.7,100,0,30,0,0,0,0,66.7,66.7,106.36,47.5,229,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .D. Lee, .M. Mulder, .J. Toscano-Anderson, .N. Mannion",GSW,1,114.3,150,-35.7,100,0,30,0,0,0,0,66.7,66.7,106.36,47.5,229,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .D. Lee, .M. Mulder, .J. Toscano-Anderson, .N. Mannion",GSW,1,114.3,150,-35.7,100,0,30,0,0,0,0,66.7,66.7,106.36,47.5,229,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .D. Lee, .E. Paschall, .J. Poole",GSW,1,0,142.9,-142.9,0,0,0,0,60,33.3,0.3,0,0,120.72,-23.1,233,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .D. Lee, .E. Paschall, .J. Poole",GSW,1,0,142.9,-142.9,0,0,0,0,60,33.3,0.3,0,0,120.72,-23.1,233,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .D. Lee, .E. Paschall, .J. Poole",GSW,1,0,142.9,-142.9,0,0,0,0,60,33.3,0.3,0,0,120.72,-23.1,233,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .D. Lee, .J. Toscano-Anderson, .J. Poole",GSW,1,128.6,200,-71.4,75,0,30,0,50,25,0,75,75,97.86,37.2,235,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .D. Lee, .J. Toscano-Anderson, .J. Poole",GSW,1,128.6,200,-71.4,75,0,30,0,50,25,0,75,75,97.86,37.2,235,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .D. Lee, .J. Toscano-Anderson, .J. Poole",GSW,1,128.6,200,-71.4,75,0,30,0,50,25,0,75,75,97.86,37.2,235,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .J. Toscano-Anderson, .J. Poole, .N. Mannion",GSW,1,66.7,114.3,-47.6,100,2,25,0,100,40,0.2,40,40,92.67,0,238,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .J. Toscano-Anderson, .J. Poole, .N. Mannion",GSW,1,66.7,114.3,-47.6,100,2,25,0,100,40,0.2,40,40,92.67,0,238,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".K. Oubre Jr., .K. Looney, .J. Toscano-Anderson, .J. Poole, .N. Mannion",GSW,1,66.7,114.3,-47.6,100,2,25,0,100,40,0.2,40,40,92.67,0,238,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Looney, .D. Lee, .E. Paschall",GSW,1,137.5,157.1,-19.6,33.3,1,11.1,0,50,25,0.1,60,76.4,124.86,48.5,250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Looney, .D. Lee, .E. Paschall",GSW,1,137.5,157.1,-19.6,33.3,1,11.1,0,50,25,0.1,60,76.4,124.86,48.5,250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Looney, .D. Lee, .E. Paschall",GSW,1,137.5,157.1,-19.6,33.3,1,11.1,0,50,25,0.1,60,76.4,124.86,48.5,250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson",GSW,3,137.5,87.5,50,100,3,25,33.3,50,40,0.1,70,72,130.1,71.9,259,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson",GSW,3,137.5,87.5,50,100,3,25,33.3,50,40,0.1,70,72,130.1,71.9,259,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson",GSW,3,137.5,87.5,50,100,3,25,33.3,50,40,0.1,70,72,130.1,71.9,259,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .J. Toscano-Anderson, .E. Paschall",GSW,1,100,114.3,-14.3,66.7,2,22.2,0,100,40,0.1,60,59.5,113.9,43.8,263,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .J. Toscano-Anderson, .E. Paschall",GSW,1,100,114.3,-14.3,66.7,2,22.2,0,100,40,0.1,60,59.5,113.9,43.8,263,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .J. Toscano-Anderson, .E. Paschall",GSW,1,100,114.3,-14.3,66.7,2,22.2,0,100,40,0.1,60,59.5,113.9,43.8,263,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .K. Looney, .E. Paschall",GSW,3,33.3,157.1,-123.8,0,0,0,25,33.3,28.6,0,0,17.4,111.96,-50,266,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .K. Looney, .E. Paschall",GSW,3,33.3,157.1,-123.8,0,0,0,25,33.3,28.6,0,0,17.4,111.96,-50,266,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .K. Looney, .E. Paschall",GSW,3,33.3,157.1,-123.8,0,0,0,25,33.3,28.6,0,0,17.4,111.96,-50,266,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .K. Looney, .N. Mannion",GSW,1,80,140,-60,100,2,25,33.3,50,40,0.2,40,40,94.74,27.8,269,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .K. Looney, .N. Mannion",GSW,1,80,140,-60,100,2,25,33.3,50,40,0.2,40,40,94.74,27.8,269,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .K. Oubre Jr., .K. Looney, .N. Mannion",GSW,1,80,140,-60,100,2,25,33.3,50,40,0.2,40,40,94.74,27.8,269,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .D. Green, .K. Bazemore, .D. Lee",GSW,3,100,150,-50,100,0,18.2,0,100,50,0,50,66.6,135.17,45.5,288,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .D. Green, .K. Bazemore, .D. Lee",GSW,3,100,150,-50,100,0,18.2,0,100,50,0,50,66.6,135.17,45.5,288,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .D. Green, .K. Bazemore, .D. Lee",GSW,3,100,150,-50,100,0,18.2,0,100,50,0,50,66.6,135.17,45.5,288,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .K. Oubre Jr., .D. Lee, .E. Paschall",GSW,2,100,183.3,-83.3,33.3,0,11.1,25,33.3,28.6,0,50,50.9,90,27.3,296,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .K. Oubre Jr., .D. Lee, .E. Paschall",GSW,2,100,183.3,-83.3,33.3,0,11.1,25,33.3,28.6,0,50,50.9,90,27.3,296,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .K. Oubre Jr., .D. Lee, .E. Paschall",GSW,2,100,183.3,-83.3,33.3,0,11.1,25,33.3,28.6,0,50,50.9,90,27.3,296,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .K. Oubre Jr., .D. Lee, .J. Wiseman",GSW,2,114.3,137.5,-23.2,66.7,0,20,20,100,33.3,0,50,50,113.68,29,297,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .K. Oubre Jr., .D. Lee, .J. Wiseman",GSW,2,114.3,137.5,-23.2,66.7,0,20,20,100,33.3,0,50,50,113.68,29,297,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .B. Wanamaker, .K. Oubre Jr., .D. Lee, .J. Wiseman",GSW,2,114.3,137.5,-23.2,66.7,0,20,20,100,33.3,0,50,50,113.68,29,297,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .G. Payton II, .J. Toscano-Anderson",GSW,2,33.3,0,33.3,100,1,14.3,0,100,62.5,0.2,25,25,104.58,700,308,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .G. Payton II, .J. Toscano-Anderson",GSW,2,33.3,0,33.3,100,1,14.3,0,100,62.5,0.2,25,25,104.58,700,308,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .G. Payton II, .J. Toscano-Anderson",GSW,2,33.3,0,33.3,100,1,14.3,0,100,62.5,0.2,25,25,104.58,700,308,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .D. Lee, .M. Mulder, .E. Paschall",GSW,1,100,33.3,66.7,100,0,25,0,60,33.3,0,50,50,113.68,92.3,329,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .D. Lee, .M. Mulder, .E. Paschall",GSW,1,100,33.3,66.7,100,0,25,0,60,33.3,0,50,50,113.68,92.3,329,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .D. Lee, .M. Mulder, .E. Paschall",GSW,1,100,33.3,66.7,100,0,25,0,60,33.3,0,50,50,113.68,92.3,329,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Looney, .D. Lee, .J. Poole",GSW,1,171.4,100,71.4,100,3,27.3,33.3,100,50,0.1,75,82,130.91,62.8,360,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Looney, .D. Lee, .J. Poole",GSW,1,171.4,100,71.4,100,3,27.3,33.3,100,50,0.1,75,82,130.91,62.8,360,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Looney, .D. Lee, .J. Poole",GSW,1,171.4,100,71.4,100,3,27.3,33.3,100,50,0.1,75,82,130.91,62.8,360,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson",GSW,2,0,166.7,-166.7,0,0,0,25,100,50,0.2,0,0,101.05,-28.6,364,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson",GSW,2,0,166.7,-166.7,0,0,0,25,100,50,0.2,0,0,101.05,-28.6,364,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson",GSW,2,0,166.7,-166.7,0,0,0,25,100,50,0.2,0,0,101.05,-28.6,364,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Bazemore, .K. Looney, .D. Lee, .E. Paschall",GSW,2,75,142.9,-67.9,100,2,20,0,100,57.1,0.1,50,51,118.55,33.3,396,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Bazemore, .K. Looney, .D. Lee, .E. Paschall",GSW,2,75,142.9,-67.9,100,2,20,0,100,57.1,0.1,50,51,118.55,33.3,396,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Bazemore, .K. Looney, .D. Lee, .E. Paschall",GSW,2,75,142.9,-67.9,100,2,20,0,100,57.1,0.1,50,51,118.55,33.3,396,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .G. Payton II, .J. Toscano-Anderson, .J. Poole",GSW,1,0,100,-100,0,0,0,16.7,80,45.5,0.3,0,0,114.89,-171.4,420,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .G. Payton II, .J. Toscano-Anderson, .J. Poole",GSW,1,0,100,-100,0,0,0,16.7,80,45.5,0.3,0,0,114.89,-171.4,420,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .G. Payton II, .J. Toscano-Anderson, .J. Poole",GSW,1,0,100,-100,0,0,0,16.7,80,45.5,0.3,0,0,114.89,-171.4,420,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .K. Looney, .M. Mulder, .J. Toscano-Anderson",GSW,2,28.6,100,-71.4,0,0,0,33.3,100,66.7,0.6,0,25.8,104,500,427,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .K. Looney, .M. Mulder, .J. Toscano-Anderson",GSW,2,28.6,100,-71.4,0,0,0,33.3,100,66.7,0.6,0,25.8,104,500,427,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .K. Looney, .M. Mulder, .J. Toscano-Anderson",GSW,2,28.6,100,-71.4,0,0,0,33.3,100,66.7,0.6,0,25.8,104,500,427,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .M. Mulder, .J. Toscano-Anderson, .E. Paschall",GSW,1,133.3,60,73.3,100,0,33.3,0,50,20,0,80,68,99,84.2,429,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .M. Mulder, .J. Toscano-Anderson, .E. Paschall",GSW,1,133.3,60,73.3,100,0,33.3,0,50,20,0,80,68,99,84.2,429,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .K. Oubre Jr., .M. Mulder, .J. Toscano-Anderson, .E. Paschall",GSW,1,133.3,60,73.3,100,0,33.3,0,50,20,0,80,68,99,84.2,429,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .M. Chriss, .D. Lee, .M. Mulder, .J. Toscano-Anderson",GSW,1,85.7,114.3,-28.6,0,0,0,0,100,50,0.1,33.3,57.7,120,38.5,430,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".S. Curry, .M. Chriss, .D. Lee, .M. Mulder, .J. Toscano-Anderson",GSW,1,85.7,114.3,-28.6,0,0,0,0,100,50,0.1,33.3,57.7,120,38.5,430,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".S. Curry, .M. Chriss, .D. Lee, .M. Mulder, .J. Toscano-Anderson",GSW,1,85.7,114.3,-28.6,0,0,0,0,100,50,0.1,33.3,57.7,120,38.5,430,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".A. Wiggins, .J. Toscano-Anderson, .E. Paschall, .J. Poole, .N. Mannion",GSW,1,160,60,100,100,0,37.5,0,50,25,0,80,80,102.86,88,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .J. Toscano-Anderson, .E. Paschall, .J. Poole, .N. Mannion",GSW,1,160,60,100,100,0,37.5,0,50,25,0,80,80,102.86,88,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .D. Lee, .J. Toscano-Anderson, .N. Mannion",GSW,1,125,150,-25,50,0,20,0,100,33.3,0,62.5,62.5,104.73,33.3,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .D. Lee, .J. Toscano-Anderson, .N. Mannion",GSW,1,125,150,-25,50,0,20,0,100,33.3,0,62.5,62.5,104.73,33.3,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .D. Lee, .M. Mulder, .J. Poole",GSW,1,150,140,10,33.3,0,16.7,50,100,66.7,0,60,60,107.11,40.7,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .D. Lee, .M. Mulder, .J. Poole",GSW,1,150,140,10,33.3,0,16.7,50,100,66.7,0,60,60,107.11,40.7,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson, .J. Poole",GSW,1,150,66.7,83.3,0,0,0,0,100,66.7,0,150,93.8,100.8,100,13,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Oubre Jr., .D. Lee, .J. Toscano-Anderson, .J. Poole",GSW,1,150,66.7,83.3,0,0,0,0,100,66.7,0,150,93.8,100.8,100,13,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .K. Oubre Jr., .K. Looney, .E. Paschall",GSW,2,25,40,-15,0,0,0,25,75,50,0,0,12.9,114.69,100,45,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .K. Oubre Jr., .K. Looney, .E. Paschall",GSW,2,25,40,-15,0,0,0,25,75,50,0,0,12.9,114.69,100,45,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .M. Chriss, .D. Lee, .J. Poole",GSW,1,0,180,-180,0,0,0,0,100,28.6,0,0,0,118.21,-50,47,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
".B. Wanamaker, .A. Wiggins, .M. Chriss, .D. Lee, .J. Poole",GSW,1,0,180,-180,0,0,0,0,100,28.6,0,0,0,118.21,-50,47,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
".B. Wanamaker, .A. Wiggins, .M. Mulder, .J. Toscano-Anderson, .E. Paschall",GSW,1,50,100,-50,100,1,20,0,66.7,50,0.3,50,50,106.67,28.6,49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
