lineups,team,gp,offrtg,defrtg,netrtg,ast_percent,ast_to,ast_ratio,oreb_percent,dreb_percent,reb_percent,to_ratio,efg_percent,ts_percent,pace,pie,lineup_index,t_harris,t_burke,n_pelle,j_richardson,f_korkmaz,m_thybulle,b_simmons,j_ennis_iii,j_embiid,r_neto,z_smith,s_milton,g_robinson_iii,m_scott,k_o_quinn,j_bolden,m_shayok,a_horford,a_burks
".A. Horford, .A. Burks, .T. Harris, .B. Simmons, .M. Thybulle",PHI,1,88.9,70,18.9,50,0,18.2,0,100,44.4,0,44.4,44.4,99.13,60,77,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .T. Harris, .B. Simmons, .M. Thybulle",PHI,1,88.9,70,18.9,50,0,18.2,0,100,44.4,0,44.4,44.4,99.13,60,77,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .G. Robinson III, .F. Korkmaz",PHI,2,128.1,100,28.1,38.5,0.83,12.8,20,84.6,56.5,0.2,75,77.7,109.39,67,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .R. Neto, .B. Simmons, .M. Thybulle",PHI,1,0,300,-300,0,0,0,0,0,0,0,0,0,139.35,-100,73,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .S. Milton, .M. Thybulle",PHI,2,137.5,166.7,-29.2,88.9,2.67,33.3,0,100,66.7,0.2,100,100,96.62,47.8,72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .R. Neto, .F. Korkmaz",PHI,1,100,0,100,0,0,0,0,0,0,0,100,100,90.38,-200,71,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .G. Robinson III, .S. Milton",PHI,2,200,80,120,50,0,25,0,66.7,50,0,100,100,103.78,72.2,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .G. Robinson III, .S. Milton",PHI,2,200,80,120,50,0,25,0,66.7,50,0,100,100,103.78,72.2,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .G. Robinson III, .J. Richardson",PHI,1,166.7,133.3,33.3,0,0,0,0,100,50,0,75,86.8,85.54,57.9,69,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .G. Robinson III, .J. Richardson",PHI,1,166.7,133.3,33.3,0,0,0,0,100,50,0,75,86.8,85.54,57.9,69,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .F. Korkmaz, .S. Milton",PHI,1,140,100,40,100,0,28.6,0,100,66.7,0,66.7,73.5,98.18,80,68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .M. Scott, .F. Korkmaz, .S. Milton",PHI,1,140,100,40,100,0,28.6,0,100,66.7,0,66.7,73.5,98.18,80,68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Richardson, .B. Simmons, .S. Milton",PHI,1,75,225,-150,100,0.5,20,0,0,0,0.5,100,79.8,123.87,-10,67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Richardson, .B. Simmons, .S. Milton",PHI,1,75,225,-150,100,0.5,20,0,0,0,0.5,100,79.8,123.87,-10,67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .M. Thybulle",PHI,2,100,114.3,-14.3,33.3,0,11.1,33.3,50,42.9,0,60,59.5,124.75,60.9,66,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .M. Thybulle",PHI,2,100,114.3,-14.3,33.3,0,11.1,33.3,50,42.9,0,60,59.5,124.75,60.9,66,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .M. Thybulle",PHI,2,100,114.3,-14.3,33.3,0,11.1,33.3,50,42.9,0,60,59.5,124.75,60.9,66,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,3,90,70,20,33.3,1,8.3,20,83.3,54.5,0.1,50,51.4,104.46,78.6,65,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,3,90,70,20,33.3,1,8.3,20,83.3,54.5,0.1,50,51.4,104.46,78.6,65,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,3,90,70,20,33.3,1,8.3,20,83.3,54.5,0.1,50,51.4,104.46,78.6,65,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,3,90,70,20,33.3,1,8.3,20,83.3,54.5,0.1,50,51.4,104.46,78.6,65,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,3,90,70,20,33.3,1,8.3,20,83.3,54.5,0.1,50,51.4,104.46,78.6,65,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .F. Korkmaz, .S. Milton",PHI,2,187.5,100,87.5,75,0,27.3,0,60,50,0,90,92.8,111.11,110.3,64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .F. Korkmaz, .S. Milton",PHI,2,187.5,100,87.5,75,0,27.3,0,60,50,0,90,92.8,111.11,110.3,64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .F. Korkmaz, .S. Milton",PHI,2,187.5,100,87.5,75,0,27.3,0,60,50,0,90,92.8,111.11,110.3,64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,2,111.1,57.1,54,100,1,21.4,100,80,85.7,0.3,60,69.4,123.41,131.3,63,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,2,111.1,57.1,54,100,1,21.4,100,80,85.7,0.3,60,69.4,123.41,131.3,63,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,2,111.1,57.1,54,100,1,21.4,100,80,85.7,0.3,60,69.4,123.41,131.3,63,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,1,40,33.3,6.7,0,0,0,40,75,55.6,0.2,0,17.4,104.9,33.3,62,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,1,40,33.3,6.7,0,0,0,40,75,55.6,0.2,0,17.4,104.9,33.3,62,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,1,40,33.3,6.7,0,0,0,40,75,55.6,0.2,0,17.4,104.9,33.3,62,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .G. Robinson III, .J. Richardson, .M. Thybulle",PHI,1,200,66.7,133.3,75,0,42.9,0,100,100,0,100,100,93.33,100,61,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .G. Robinson III, .J. Richardson, .M. Thybulle",PHI,1,200,66.7,133.3,75,0,42.9,0,100,100,0,100,100,93.33,100,61,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .G. Robinson III, .J. Richardson, .F. Korkmaz",PHI,2,40,150,-110,100,0.5,16.7,50,33.3,40,0.4,33.3,33.3,131.23,-10.5,60,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .G. Robinson III, .J. Richardson, .F. Korkmaz",PHI,2,40,150,-110,100,0.5,16.7,50,33.3,40,0.4,33.3,33.3,131.23,-10.5,60,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Horford, .A. Burks, .B. Simmons, .S. Milton, .M. Thybulle",PHI,1,0,100,-100,0,0,0,0,100,50,0,0,0,116.76,-100,59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .J. Richardson",PHI,2,76.9,61.5,15.4,0,0,0,50,75,61.1,0.2,28.6,33.6,94.55,100,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .J. Richardson",PHI,2,76.9,61.5,15.4,0,0,0,50,75,61.1,0.2,28.6,33.6,94.55,100,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .J. Richardson",PHI,2,76.9,61.5,15.4,0,0,0,50,75,61.1,0.2,28.6,33.6,94.55,100,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .J. Richardson",PHI,2,76.9,61.5,15.4,0,0,0,50,75,61.1,0.2,28.6,33.6,94.55,100,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .J. Richardson",PHI,2,76.9,61.5,15.4,0,0,0,50,75,61.1,0.2,28.6,33.6,94.55,100,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .J. Richardson",PHI,2,76.9,61.5,15.4,0,0,0,50,75,61.1,0.2,28.6,33.6,94.55,100,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .J. Richardson",PHI,2,76.9,61.5,15.4,0,0,0,50,75,61.1,0.2,28.6,33.6,94.55,100,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz",PHI,1,40,200,-160,100,0.5,16.7,0,0,0,0.4,33.3,33.3,86.4,-46.2,57,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz",PHI,1,40,200,-160,100,0.5,16.7,0,0,0,0.4,33.3,33.3,86.4,-46.2,57,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz",PHI,1,40,200,-160,100,0.5,16.7,0,0,0,0.4,33.3,33.3,86.4,-46.2,57,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .R. Neto, .J. Embiid, .B. Simmons",PHI,1,100,0,100,100,0,33.3,0,100,100,0,100,100,139.35,200,56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .N. Pelle, .G. Robinson III, .M. Thybulle",PHI,1,175,175,0,33.3,1,20,0,100,100,0.3,116.7,116.7,112.94,46.7,54,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .N. Pelle, .G. Robinson III, .M. Thybulle",PHI,1,175,175,0,33.3,1,20,0,100,100,0.3,116.7,116.7,112.94,46.7,54,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .N. Pelle, .G. Robinson III, .F. Korkmaz",PHI,1,100,200,-100,0,0,0,40,100,50,0,35.7,44.4,118.48,3.7,53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .N. Pelle, .G. Robinson III, .F. Korkmaz",PHI,1,100,200,-100,0,0,0,40,100,50,0,35.7,44.4,118.48,3.7,53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .N. Pelle, .G. Robinson III, .F. Korkmaz",PHI,1,100,200,-100,0,0,0,40,100,50,0,35.7,44.4,118.48,3.7,53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .M. Scott, .R. Neto, .F. Korkmaz",PHI,1,75,80,-5,100,0,20,0,100,40,0,37.5,37.5,94.6,42.9,52,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .M. Scott, .R. Neto, .F. Korkmaz",PHI,1,75,80,-5,100,0,20,0,100,40,0,37.5,37.5,94.6,42.9,52,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
".A. Burks, .T. Harris, .M. Scott, .J. Richardson, .M. Thybulle",PHI,1,175,225,-50,50,0,16.7,100,50,66.7,0,83.3,90.2,135.53,40,51,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
